province,city,district,lng,lat,level
黑龙江省,绥化市,青冈县,126.112268,46.686596,district
黑龙江省,绥化市,庆安县,127.510024,46.879203,district
黑龙江省,绥化市,明水县,125.907544,47.183527,district
黑龙江省,绥化市,绥棱县,127.111121,47.247195,district
黑龙江省,绥化市,安达市,125.329926,46.410614,district
黑龙江省,绥化市,肇东市,125.991402,46.069471,district
黑龙江省,绥化市,海伦市,126.969383,47.460428,district
黑龙江省,大兴安岭地区,,124.711526,52.335262,city
黑龙江省,大兴安岭地区,漠河市,122.536256,52.972074,district
黑龙江省,大兴安岭地区,加格达奇区,124.126716,50.424654,district
黑龙江省,大兴安岭地区,呼玛县,126.662105,51.726998,district
黑龙江省,大兴安岭地区,塔河县,124.710516,52.335229,district
上海市,,,121.472644,31.231706,province
上海市,上海市,黄浦区,121.490317,31.222771,district
上海市,上海市,徐汇区,121.43752,31.179973,district
上海市,上海市,长宁区,121.4222,31.218123,district
上海市,上海市,静安区,121.448224,31.229003,district
上海市,上海市,普陀区,121.392499,31.241701,district
上海市,上海市,虹口区,121.491832,31.26097,district
上海市,上海市,杨浦区,121.522797,31.270755,district
上海市,上海市,闵行区,121.375972,31.111658,district
上海市,上海市,宝山区,121.489934,31.398896,district
上海市,上海市,嘉定区,121.250333,31.383524,district
上海市,上海市,浦东新区,121.567706,31.245944,district
上海市,上海市,金山区,121.330736,30.724697,district
上海市,上海市,松江区,121.223543,31.03047,district
上海市,上海市,青浦区,121.113021,31.151209,district
上海市,上海市,奉贤区,121.458472,30.912345,district
上海市,上海市,崇明区,121.397516,31.626946,district
江苏省,,,118.767413,32.041544,province
江苏省,南京市,,118.767413,32.041544,city
江苏省,南京市,玄武区,118.792199,32.050678,district
江苏省,南京市,秦淮区,118.786088,32.033818,district
江苏省,南京市,建邺区,118.732688,32.004538,district
江苏省,南京市,鼓楼区,118.769739,32.066966,district
江苏省,南京市,浦口区,118.625307,32.05839,district
江苏省,南京市,栖霞区,118.808702,32.102147,district
江苏省,南京市,雨花台区,118.77207,31.995946,district
江苏省,南京市,江宁区,118.850621,31.953418,district
江苏省,南京市,六合区,118.85065,32.340655,district
江苏省,南京市,溧水区,119.028732,31.653061,district
江苏省,南京市,高淳区,118.87589,31.327132,district
江苏省,无锡市,,120.301663,31.574729,city
江苏省,无锡市,锡山区,120.357298,31.585559,district
江苏省,无锡市,惠山区,120.303543,31.681019,district
江苏省,无锡市,滨湖区,120.266053,31.550228,district
江苏省,无锡市,梁溪区,120.296595,31.575706,district
江苏省,无锡市,新吴区,120.352782,31.550966,district
江苏省,无锡市,江阴市,120.275891,31.910984,district
江苏省,无锡市,宜兴市,119.820538,31.364384,district
江苏省,徐州市,,117.184811,34.261792,city
江苏省,徐州市,鼓楼区,117.192941,34.269397,district
江苏省,徐州市,云龙区,117.194589,34.254805,district
江苏省,徐州市,贾汪区,117.450212,34.441642,district
江苏省,徐州市,泉山区,117.182225,34.262249,district
江苏省,徐州市,铜山区,117.183894,34.19288,district
江苏省,徐州市,丰县,116.592888,34.696946,district
江苏省,徐州市,沛县,116.937182,34.729044,district
江苏省,徐州市,睢宁县,117.95066,33.899222,district
江苏省,徐州市,新沂市,118.345828,34.368779,district
江苏省,徐州市,邳州市,117.963923,34.314708,district
江苏省,常州市,,119.946973,31.772752,city
江苏省,常州市,天宁区,119.963783,31.779632,district
江苏省,常州市,钟楼区,119.948388,31.78096,district
江苏省,常州市,新北区,119.974654,31.824664,district
江苏省,常州市,武进区,119.958773,31.718566,district
江苏省,常州市,金坛区,119.573395,31.744399,district
江苏省,常州市,溧阳市,119.487816,31.427081,district
江苏省,苏州市,,120.619585,31.299379,city
江苏省,苏州市,虎丘区,120.566833,31.294845,district
江苏省,苏州市,吴中区,120.624621,31.270839,district
江苏省,苏州市,相城区,120.618956,31.396684,district
江苏省,苏州市,姑苏区,120.622249,31.311414,district
江苏省,苏州市,吴江区,120.641601,31.160404,district
江苏省,苏州市,常熟市,120.74852,31.658156,district
江苏省,苏州市,张家港市,120.543441,31.865553,district
江苏省,苏州市,昆山市,120.958137,31.381925,district
江苏省,苏州市,太仓市,121.112275,31.452568,district
江苏省,南通市,,120.864608,32.016212,city
江苏省,南通市,崇川区,120.86635,32.015278,district
江苏省,南通市,通州区,121.073171,32.084287,district
江苏省,南通市,如东县,121.186088,32.311832,district
江苏省,南通市,启东市,121.659724,31.810158,district
江苏省,南通市,如皋市,120.566324,32.391591,district
江苏省,南通市,海门区,121.176609,31.893528,district
江苏省,南通市,海安市,120.465995,32.540288,district
江苏省,连云港市,,119.178821,34.600018,city
江苏省,连云港市,连云区,119.366487,34.739529,district
江苏省,连云港市,海州区,119.179793,34.601584,district
江苏省,连云港市,赣榆区,119.128774,34.839154,district
江苏省,连云港市,东海县,118.766489,34.522859,district
江苏省,连云港市,灌云县,119.255741,34.298436,district
江苏省,连云港市,灌南县,119.352331,34.092553,district
江苏省,淮安市,,119.021265,33.597506,city
江苏省,淮安市,淮安区,119.14634,33.507499,district
江苏省,淮安市,淮阴区,119.020817,33.622452,district
江苏省,淮安市,清江浦区,119.019454,33.603234,district
江苏省,淮安市,洪泽区,118.867875,33.294975,district
江苏省,淮安市,涟水县,119.266078,33.771308,district
江苏省,淮安市,盱眙县,118.493823,33.00439,district
江苏省,淮安市,金湖县,119.016936,33.018162,district
江苏省,盐城市,,120.139998,33.377631,city
江苏省,盐城市,亭湖区,120.136078,33.383912,district
江苏省,盐城市,盐都区,120.139753,33.341288,district
江苏省,盐城市,大丰区,120.470324,33.199531,district
江苏省,盐城市,响水县,119.579573,34.19996,district
江苏省,盐城市,滨海县,119.828434,33.989888,district
江苏省,盐城市,阜宁县,119.805338,33.78573,district
江苏省,盐城市,射阳县,120.257444,33.773779,district
江苏省,盐城市,建湖县,119.793105,33.472621,district
江苏省,盐城市,东台市,120.314101,32.853174,district
江苏省,扬州市,,119.421003,32.393159,city
江苏省,扬州市,广陵区,119.442267,32.392154,district
江苏省,扬州市,邗江区,119.397777,32.377899,district
江苏省,扬州市,江都区,119.567481,32.426564,district
江苏省,扬州市,宝应县,119.321284,33.23694,district
江苏省,扬州市,仪征市,119.182443,32.271965,district
江苏省,扬州市,高邮市,119.443842,32.785164,district
江苏省,镇江市,,119.452753,32.204402,city
江苏省,镇江市,京口区,119.454571,32.206191,district
江苏省,镇江市,润州区,119.414877,32.213501,district
江苏省,镇江市,丹徒区,119.433883,32.128972,district
江苏省,镇江市,丹阳市,119.581911,31.991459,district
江苏省,镇江市,扬中市,119.828054,32.237266,district
江苏省,镇江市,句容市,119.167135,31.947355,district
江苏省,泰州市,,119.915176,32.484882,city
江苏省,泰州市,海陵区,119.920187,32.488406,district
江苏省,泰州市,高港区,119.88166,32.315701,district
江苏省,泰州市,姜堰区,120.148208,32.508483,district
江苏省,泰州市,兴化市,119.840162,32.938065,district
江苏省,泰州市,靖江市,120.26825,32.018168,district
江苏省,泰州市,泰兴市,120.020228,32.168784,district
江苏省,宿迁市,,118.275162,33.963008,city
江苏省,宿迁市,宿城区,118.278984,33.937726,district
江苏省,宿迁市,宿豫区,118.330012,33.941071,district
江苏省,宿迁市,沭阳县,118.775889,34.129097,district
江苏省,宿迁市,泗阳县,118.681284,33.711433,district
江苏省,宿迁市,泗洪县,118.211824,33.456538,district
浙江省,,,120.153576,30.287459,province
浙江省,杭州市,,120.153576,30.287459,city
浙江省,杭州市,上城区,120.171465,30.250236,district
浙江省,杭州市,拱墅区,120.150053,30.314697,district
浙江省,杭州市,西湖区,120.147376,30.272934,district
浙江省,杭州市,滨江区,120.21062,30.206615,district
浙江省,杭州市,萧山区,120.27069,30.162932,district
浙江省,杭州市,余杭区,119.978959,30.27365,district
浙江省,杭州市,富阳区,119.949869,30.049871,district
浙江省,杭州市,临安区,119.715101,30.231153,district
浙江省,杭州市,钱塘区,120.493972,30.322904,district
浙江省,杭州市,临平区,120.299376,30.419025,district
浙江省,杭州市,桐庐县,119.685045,29.797437,district
浙江省,杭州市,淳安县,119.044276,29.604177,district
浙江省,杭州市,建德市,119.279089,29.472284,district
浙江省,宁波市,,121.549792,29.868388,city
浙江省,宁波市,海曙区,121.539698,29.874452,district
浙江省,宁波市,江北区,121.559282,29.888361,district
浙江省,宁波市,北仑区,121.831303,29.90944,district
浙江省,宁波市,镇海区,121.713162,29.952107,district
浙江省,宁波市,鄞州区,121.558436,29.831662,district
浙江省,宁波市,奉化区,121.41089,29.662348,district
浙江省,宁波市,象山县,121.877091,29.470206,district
浙江省,宁波市,宁海县,121.432606,29.299836,district
浙江省,宁波市,余姚市,121.156294,30.045404,district
浙江省,宁波市,慈溪市,121.248052,30.177142,district
浙江省,温州市,,120.672111,28.000575,city
浙江省,温州市,鹿城区,120.674231,28.003352,district
浙江省,温州市,龙湾区,120.763469,27.970254,district
浙江省,温州市,瓯海区,120.637145,28.006444,district
浙江省,温州市,洞头区,121.156181,27.836057,district
浙江省,温州市,永嘉县,120.690968,28.153886,district
浙江省,温州市,平阳县,120.564387,27.6693,district
浙江省,温州市,苍南县,120.406256,27.507743,district
浙江省,温州市,文成县,120.09245,27.789133,district
浙江省,温州市,泰顺县,119.71624,27.557309,district
浙江省,温州市,瑞安市,120.646171,27.779321,district
浙江省,温州市,乐清市,120.967147,28.116083,district
浙江省,温州市,龙港市,120.553039,27.578156,district
浙江省,嘉兴市,,120.750865,30.762653,city
浙江省,嘉兴市,南湖区,120.749953,30.764652,district
浙江省,嘉兴市,秀洲区,120.720431,30.763323,district
浙江省,嘉兴市,嘉善县,120.921871,30.841352,district
浙江省,嘉兴市,海盐县,120.942017,30.522223,district
浙江省,嘉兴市,海宁市,120.688821,30.525544,district
浙江省,嘉兴市,平湖市,121.014666,30.698921,district
浙江省,嘉兴市,桐乡市,120.551085,30.629065,district
浙江省,湖州市,,120.102398,30.867198,city
浙江省,湖州市,吴兴区,120.101416,30.867252,district
浙江省,湖州市,南浔区,120.417195,30.872742,district
浙江省,湖州市,德清县,119.967662,30.534927,district
浙江省,湖州市,长兴县,119.910122,31.00475,district
浙江省,湖州市,安吉县,119.687891,30.631974,district
浙江省,绍兴市,,120.582112,29.997117,city
浙江省,绍兴市,越城区,120.585315,29.996993,district
浙江省,绍兴市,柯桥区,120.476075,30.078038,district
浙江省,绍兴市,上虞区,120.874185,30.016769,district
浙江省,绍兴市,新昌县,120.905665,29.501205,district
浙江省,绍兴市,诸暨市,120.244326,29.713662,district
浙江省,绍兴市,嵊州市,120.82888,29.586606,district
浙江省,金华市,,119.649506,29.089524,city
浙江省,金华市,婺城区,119.652579,29.082607,district
浙江省,金华市,金东区,119.681264,29.095835,district
浙江省,金华市,武义县,119.819159,28.896563,district
浙江省,金华市,浦江县,119.893363,29.451254,district
浙江省,金华市,磐安县,120.44513,29.052627,district
浙江省,金华市,兰溪市,119.460521,29.210065,district
浙江省,金华市,义乌市,120.074911,29.306863,district
浙江省,金华市,东阳市,120.23334,29.262546,district
浙江省,金华市,永康市,120.036328,28.895293,district
浙江省,衢州市,,118.87263,28.941708,city
浙江省,衢州市,柯城区,118.873041,28.944539,district
浙江省,衢州市,衢江区,118.957683,28.973195,district
浙江省,衢州市,常山县,118.521654,28.900039,district
浙江省,衢州市,开化县,118.414435,29.136503,district
浙江省,衢州市,龙游县,119.172525,29.031364,district
浙江省,衢州市,江山市,118.627879,28.734674,district
浙江省,舟山市,,122.106863,30.016028,city
浙江省,舟山市,定海区,122.108496,30.016423,district
浙江省,舟山市,普陀区,122.301953,29.945614,district
浙江省,舟山市,岱山县,122.201132,30.242865,district
浙江省,舟山市,嵊泗县,122.457809,30.727166,district
浙江省,台州市,,121.428599,28.661378,city
浙江省,台州市,椒江区,121.431049,28.67615,district
浙江省,台州市,黄岩区,121.262138,28.64488,district
浙江省,台州市,路桥区,121.37292,28.581799,district
浙江省,台州市,三门县,121.376429,29.118955,district
浙江省,台州市,天台县,121.031227,29.141126,district
浙江省,台州市,仙居县,120.735074,28.849213,district
浙江省,台州市,温岭市,121.373611,28.368781,district
浙江省,台州市,临海市,121.131229,28.845441,district
浙江省,台州市,玉环市,121.232337,28.12842,district
浙江省,丽水市,,119.921786,28.451993,city
浙江省,丽水市,莲都区,119.922293,28.451103,district
浙江省,丽水市,青田县,120.291939,28.135247,district
浙江省,丽水市,缙云县,120.078965,28.654208,district
浙江省,丽水市,遂昌县,119.27589,28.5924,district
浙江省,丽水市,松阳县,119.485292,28.449937,district
浙江省,丽水市,云和县,119.569458,28.111077,district
浙江省,丽水市,庆元县,119.067233,27.618231,district
浙江省,丽水市,景宁畲族自治县,119.634669,27.977247,district
浙江省,丽水市,龙泉市,119.132319,28.069177,district
安徽省,,,117.283042,31.86119,province
安徽省,合肥市,,117.283042,31.86119,city
安徽省,合肥市,瑶海区,117.315358,31.86961,district
安徽省,合肥市,庐阳区,117.283776,31.869011,district
安徽省,合肥市,蜀山区,117.262072,31.855868,district
安徽省,合肥市,包河区,117.285751,31.82956,district
安徽省,合肥市,长丰县,117.164699,32.478548,district
安徽省,合肥市,肥东县,117.463222,31.883992,district
安徽省,合肥市,肥西县,117.166118,31.719646,district
安徽省,合肥市,庐江县,117.289844,31.251488,district
安徽省,合肥市,巢湖市,117.874155,31.600518,district
安徽省,芜湖市,,118.376451,31.326319,city
安徽省,芜湖市,镜湖区,118.376343,31.32559,district
安徽省,芜湖市,鸠江区,118.400174,31.362716,district
安徽省,芜湖市,弋江区,118.377476,31.313394,district
安徽省,芜湖市,湾沚区,118.572301,31.145262,district
安徽省,芜湖市,繁昌区,118.201349,31.080896,district
安徽省,芜湖市,南陵县,118.337104,30.919638,district
安徽省,芜湖市,无为市,117.911432,31.303075,district
安徽省,蚌埠市,,117.363228,32.939667,city
安徽省,蚌埠市,龙子湖区,117.382312,32.950452,district
安徽省,蚌埠市,蚌山区,117.355789,32.938066,district
安徽省,蚌埠市,禹会区,117.35259,32.931933,district
安徽省,蚌埠市,淮上区,117.34709,32.963147,district
安徽省,蚌埠市,怀远县,117.200171,32.956934,district
安徽省,蚌埠市,五河县,117.888809,33.146202,district
安徽省,蚌埠市,固镇县,117.315962,33.318679,district
安徽省,淮南市,,117.018329,32.647574,city
安徽省,淮南市,大通区,117.052927,32.632066,district
安徽省,淮南市,田家庵区,117.018318,32.644342,district
安徽省,淮南市,谢家集区,116.865354,32.598289,district
安徽省,淮南市,八公山区,116.841111,32.628229,district
安徽省,淮南市,潘集区,116.816879,32.782117,district
安徽省,淮南市,凤台县,116.722769,32.705382,district
安徽省,淮南市,寿县,116.785349,32.577304,district
安徽省,马鞍山市,,118.507906,31.689362,city
安徽省,马鞍山市,花山区,118.511308,31.69902,district
安徽省,马鞍山市,雨山区,118.493104,31.685912,district
安徽省,马鞍山市,博望区,118.843742,31.562321,district
安徽省,马鞍山市,当涂县,118.489873,31.556167,district
安徽省,马鞍山市,含山县,118.105545,31.727758,district
安徽省,马鞍山市,和县,118.362998,31.716634,district
安徽省,淮北市,,116.794664,33.971707,city
安徽省,淮北市,杜集区,116.833925,33.991218,district
安徽省,淮北市,相山区,116.790775,33.970916,district
安徽省,淮北市,烈山区,116.809465,33.889529,district
安徽省,淮北市,濉溪县,116.767435,33.916407,district
安徽省,铜陵市,,117.816576,30.929935,city
安徽省,铜陵市,铜官区,117.816167,30.927613,district
安徽省,铜陵市,义安区,117.792288,30.952338,district
安徽省,铜陵市,郊区,117.80707,30.908927,district
安徽省,铜陵市,枞阳县,117.222027,30.700615,district
安徽省,安庆市,,117.043551,30.50883,city
安徽省,安庆市,迎江区,117.044965,30.506375,district
安徽省,安庆市,大观区,117.034512,30.505632,district
安徽省,安庆市,宜秀区,117.070003,30.541323,district
安徽省,安庆市,怀宁县,116.828664,30.734994,district
安徽省,安庆市,太湖县,116.305225,30.451869,district
安徽省,安庆市,宿松县,116.120204,30.158327,district
安徽省,安庆市,望江县,116.690927,30.12491,district
安徽省,安庆市,岳西县,116.360482,30.848502,district
安徽省,安庆市,桐城市,116.959656,31.050576,district
安徽省,安庆市,潜山市,116.573665,30.638222,district
安徽省,黄山市,,118.317325,29.709239,city
安徽省,黄山市,屯溪区,118.317354,29.709186,district
安徽省,黄山市,黄山区,118.136639,30.294517,district
安徽省,黄山市,徽州区,118.339743,29.825201,district
安徽省,黄山市,歙县,118.428025,29.867748,district
安徽省,黄山市,休宁县,118.188531,29.788878,district
安徽省,黄山市,黟县,117.942911,29.923812,district
安徽省,黄山市,祁门县,117.717237,29.853472,district
安徽省,滁州市,,118.316264,32.303627,city
安徽省,滁州市,琅琊区,118.316475,32.303797,district
安徽省,滁州市,南谯区,118.296955,32.329841,district
安徽省,滁州市,来安县,118.433293,32.450231,district
安徽省,滁州市,全椒县,118.268576,32.09385,district
安徽省,滁州市,定远县,117.683713,32.527105,district
安徽省,滁州市,凤阳县,117.562461,32.867146,district
安徽省,滁州市,天长市,119.011212,32.6815,district
安徽省,滁州市,明光市,117.998048,32.781206,district
安徽省,阜阳市,,115.819729,32.896969,city
安徽省,阜阳市,颍州区,115.813914,32.891238,district
安徽省,阜阳市,颍东区,115.858747,32.908861,district
安徽省,阜阳市,颍泉区,115.804525,32.924797,district
安徽省,阜阳市,临泉县,115.261688,33.062698,district
安徽省,阜阳市,太和县,115.627243,33.16229,district
安徽省,阜阳市,阜南县,115.590534,32.638102,district
安徽省,阜阳市,颍上县,116.259122,32.637065,district
安徽省,阜阳市,界首市,115.362117,33.26153,district
安徽省,宿州市,,116.984084,33.633891,city
安徽省,宿州市,埇桥区,116.983309,33.633853,district
安徽省,宿州市,砀山县,116.351113,34.426247,district
安徽省,宿州市,萧县,116.945399,34.183266,district
安徽省,宿州市,灵璧县,117.551493,33.540629,district
安徽省,宿州市,泗县,117.885443,33.47758,district
安徽省,六安市,,116.507676,31.752889,city
安徽省,六安市,金安区,116.503288,31.754491,district
安徽省,六安市,裕安区,116.494543,31.750692,district
安徽省,六安市,叶集区,115.913594,31.84768,district
安徽省,六安市,霍邱县,116.278875,32.341305,district
安徽省,六安市,舒城县,116.944088,31.462848,district
安徽省,六安市,金寨县,115.878514,31.681624,district
安徽省,六安市,霍山县,116.333078,31.402456,district
安徽省,亳州市,,115.782939,33.869338,city
安徽省,亳州市,谯城区,115.781214,33.869284,district
安徽省,亳州市,涡阳县,116.211551,33.502831,district
安徽省,亳州市,蒙城县,116.560337,33.260814,district
安徽省,亳州市,利辛县,116.207782,33.143503,district
安徽省,池州市,,117.489157,30.656037,city
安徽省,池州市,贵池区,117.488342,30.657378,district
安徽省,池州市,东至县,117.021476,30.096568,district
安徽省,池州市,石台县,117.482907,30.210324,district
安徽省,池州市,青阳县,117.857395,30.63818,district
安徽省,宣城市,,118.757995,30.945667,city
安徽省,宣城市,宣州区,118.758412,30.946003,district
安徽省,宣城市,郎溪县,119.185024,31.127834,district
安徽省,宣城市,泾县,118.412397,30.685975,district
安徽省,宣城市,绩溪县,118.594705,30.065267,district
安徽省,宣城市,旌德县,118.543081,30.288057,district
安徽省,宣城市,宁国市,118.983407,30.626529,district
安徽省,宣城市,广德市,119.417521,30.893116,district
福建省,,,119.306239,26.075302,province
福建省,福州市,,119.306239,26.075302,city
福建省,福州市,鼓楼区,119.29929,26.082284,district
福建省,福州市,台江区,119.310156,26.058616,district
福建省,福州市,仓山区,119.320988,26.038912,district
福建省,福州市,马尾区,119.458725,25.991975,district
福建省,福州市,晋安区,119.328597,26.078837,district
福建省,福州市,长乐区,119.510849,25.960583,district
福建省,福州市,闽侯县,119.145117,26.148567,district
福建省,福州市,连江县,119.538365,26.202109,district
福建省,福州市,罗源县,119.552645,26.487234,district
福建省,福州市,闽清县,118.868416,26.223793,district
福建省,福州市,永泰县,118.939089,25.864825,district
福建省,福州市,平潭县,119.791197,25.503672,district
福建省,福州市,福清市,119.376992,25.720402,district
福建省,厦门市,,118.11022,24.490474,city
福建省,厦门市,思明区,118.087828,24.462059,district
福建省,厦门市,海沧区,118.036364,24.492512,district
福建省,厦门市,湖里区,118.10943,24.512764,district
福建省,厦门市,集美区,118.100869,24.572874,district
福建省,厦门市,同安区,118.150455,24.729333,district
福建省,厦门市,翔安区,118.242811,24.637479,district
福建省,莆田市,,119.007558,25.431011,city
福建省,莆田市,城厢区,119.001028,25.433737,district
福建省,莆田市,涵江区,119.119102,25.459273,district
福建省,莆田市,荔城区,119.020047,25.430047,district
福建省,莆田市,秀屿区,119.092607,25.316141,district
福建省,莆田市,仙游县,118.694331,25.356529,district
福建省,三明市,,117.635001,26.265444,city
福建省,三明市,三元区,117.607418,26.234191,district
福建省,三明市,明溪县,117.201845,26.357375,district
福建省,三明市,清流县,116.815821,26.17761,district
福建省,三明市,宁化县,116.659725,26.259932,district
福建省,三明市,大田县,117.849355,25.690803,district
福建省,三明市,尤溪县,118.188577,26.169261,district
福建省,三明市,沙县区,117.789095,26.397361,district
福建省,三明市,将乐县,117.473558,26.728667,district
福建省,三明市,泰宁县,117.177522,26.897995,district
福建省,三明市,建宁县,116.845832,26.831398,district
福建省,三明市,永安市,117.364447,25.974075,district
福建省,泉州市,,118.589421,24.908853,city
福建省,泉州市,鲤城区,118.588929,24.907645,district
福建省,泉州市,丰泽区,118.605147,24.896041,district
福建省,泉州市,洛江区,118.670312,24.941153,district
福建省,泉州市,泉港区,118.912285,25.126859,district
福建省,泉州市,惠安县,118.798954,25.028718,district
福建省,泉州市,安溪县,118.186014,25.056824,district
福建省,泉州市,永春县,118.29503,25.320721,district
福建省,泉州市,德化县,118.242986,25.489004,district
福建省,泉州市,金门县,118.323221,24.436417,district
福建省,泉州市,石狮市,118.628402,24.731978,district
福建省,泉州市,晋江市,118.577338,24.807322,district
福建省,泉州市,南安市,118.387031,24.959494,district
福建省,漳州市,,117.661801,24.510897,city
福建省,漳州市,芗城区,117.656461,24.509955,district
福建省,漳州市,龙文区,117.671387,24.515656,district
福建省,漳州市,云霄县,117.340946,23.950486,district
福建省,漳州市,漳浦县,117.614023,24.117907,district
福建省,漳州市,诏安县,117.176083,23.710834,district
福建省,漳州市,长泰区,117.755913,24.621475,district
福建省,漳州市,东山县,117.427679,23.702845,district
福建省,漳州市,南靖县,117.365462,24.516425,district
福建省,漳州市,平和县,117.313549,24.366158,district
福建省,漳州市,华安县,117.53631,25.001416,district
福建省,漳州市,龙海区,117.817292,24.445341,district
福建省,南平市,,118.178459,26.635627,city
福建省,南平市,延平区,118.178918,26.636079,district
福建省,南平市,建阳区,118.12267,27.332067,district
福建省,南平市,顺昌县,117.80771,26.792851,district
福建省,南平市,浦城县,118.536822,27.920412,district
福建省,南平市,光泽县,117.337897,27.542803,district
福建省,南平市,松溪县,118.783491,27.525785,district
福建省,南平市,政和县,118.858661,27.365398,district
福建省,南平市,邵武市,117.491544,27.337952,district
福建省,南平市,武夷山市,118.032796,27.751733,district
福建省,南平市,建瓯市,118.321765,27.03502,district
福建省,龙岩市,,117.02978,25.091603,city
福建省,龙岩市,新罗区,117.030721,25.0918,district
福建省,龙岩市,永定区,116.732691,24.720442,district
福建省,龙岩市,长汀县,116.361007,25.842278,district
福建省,龙岩市,上杭县,116.424774,25.050019,district
福建省,龙岩市,武平县,116.100928,25.08865,district
福建省,龙岩市,连城县,116.756687,25.708506,district
福建省,龙岩市,漳平市,117.42073,25.291597,district
福建省,宁德市,,119.527082,26.65924,city
福建省,宁德市,蕉城区,119.527225,26.659253,district
福建省,宁德市,霞浦县,120.005214,26.882068,district
福建省,宁德市,古田县,118.743156,26.577491,district
福建省,宁德市,屏南县,118.987544,26.910826,district
福建省,宁德市,寿宁县,119.506733,27.457798,district
福建省,宁德市,周宁县,119.338239,27.103106,district
福建省,宁德市,柘荣县,119.898226,27.236163,district
福建省,宁德市,福安市,119.650798,27.084246,district
福建省,宁德市,福鼎市,120.219761,27.318884,district
江西省,,,115.892151,28.676493,province
江西省,南昌市,,115.892151,28.676493,city
江西省,南昌市,东湖区,115.889675,28.682988,district
江西省,南昌市,西湖区,115.91065,28.662901,district
江西省,南昌市,青云谱区,115.907292,28.635724,district
江西省,南昌市,青山湖区,115.949044,28.689292,district
江西省,南昌市,新建区,115.820806,28.690788,district
江西省,南昌市,红谷滩区,115.8580521,28.69819928,district
江西省,南昌市,南昌县,115.942465,28.543781,district
江西省,南昌市,安义县,115.553109,28.841334,district
江西省,南昌市,进贤县,116.267671,28.365681,district
江西省,景德镇市,,117.214664,29.29256,city
江西省,景德镇市,昌江区,117.195023,29.288465,district
江西省,景德镇市,珠山区,117.214814,29.292812,district
江西省,景德镇市,浮梁县,117.217611,29.352251,district
江西省,景德镇市,乐平市,117.129376,28.967361,district
江西省,萍乡市,,113.852186,27.622946,city
江西省,萍乡市,安源区,113.855044,27.625826,district
江西省,萍乡市,湘东区,113.7456,27.639319,district
江西省,萍乡市,莲花县,113.955582,27.127807,district
江西省,萍乡市,上栗县,113.800525,27.877041,district
江西省,萍乡市,芦溪县,114.041206,27.633633,district
江西省,九江市,,115.992811,29.712034,city
江西省,九江市,濂溪区,115.99012,29.676175,district
江西省,九江市,浔阳区,115.995947,29.72465,district
江西省,九江市,柴桑区,115.892977,29.610264,district
江西省,九江市,武宁县,115.105646,29.260182,district
江西省,九江市,修水县,114.573428,29.032729,district
江西省,九江市,永修县,115.809055,29.018212,district
江西省,九江市,德安县,115.762611,29.327474,district
江西省,九江市,都昌县,116.205114,29.275105,district
江西省,九江市,湖口县,116.244313,29.7263,district
江西省,九江市,彭泽县,116.55584,29.898865,district
江西省,九江市,瑞昌市,115.669081,29.676599,district
江西省,九江市,共青城市,115.805712,29.247884,district
江西省,九江市,庐山市,116.043743,29.456169,district
江西省,新余市,,114.930835,27.810834,city
江西省,新余市,渝水区,114.923923,27.819171,district
江西省,新余市,分宜县,114.675262,27.811301,district
江西省,鹰潭市,,117.033838,28.238638,city
江西省,鹰潭市,月湖区,117.034112,28.239076,district
江西省,鹰潭市,余江区,116.822763,28.206177,district
江西省,鹰潭市,贵溪市,117.212103,28.283693,district
江西省,赣州市,,114.940278,25.85097,city
江西省,赣州市,章贡区,114.93872,25.851367,district
江西省,赣州市,南康区,114.756933,25.661721,district
江西省,赣州市,赣县区,115.018461,25.865432,district
江西省,赣州市,信丰县,114.930893,25.38023,district
江西省,赣州市,大余县,114.362243,25.395937,district
江西省,赣州市,上犹县,114.540537,25.794284,district
江西省,赣州市,崇义县,114.307348,25.687911,district
江西省,赣州市,安远县,115.392328,25.134591,district
江西省,赣州市,定南县,115.03267,24.774277,district
江西省,赣州市,全南县,114.531589,24.742651,district
江西省,赣州市,宁都县,116.018782,26.472054,district
江西省,赣州市,于都县,115.411198,25.955033,district
江西省,赣州市,兴国县,115.351896,26.330489,district
江西省,赣州市,会昌县,115.791158,25.599125,district
江西省,赣州市,寻乌县,115.651399,24.954136,district
江西省,赣州市,石城县,116.342249,26.326582,district
江西省,赣州市,瑞金市,116.034854,25.875278,district
江西省,赣州市,龙南市,114.792657,24.90476,district
江西省,吉安市,,114.986373,27.111699,city
江西省,吉安市,吉州区,114.987331,27.112367,district
江西省,吉安市,青原区,115.016306,27.105879,district
江西省,吉安市,吉安县,114.905117,27.040042,district
江西省,吉安市,吉水县,115.134569,27.213445,district
江西省,吉安市,峡江县,115.319331,27.580862,district
江西省,吉安市,新干县,115.399294,27.755758,district
江西省,吉安市,永丰县,115.435559,27.321087,district
江西省,吉安市,泰和县,114.901393,26.790164,district
江西省,吉安市,遂川县,114.51689,26.323705,district
江西省,吉安市,万安县,114.784694,26.462085,district
江西省,吉安市,安福县,114.61384,27.382746,district
江西省,吉安市,永新县,114.242534,26.944721,district
江西省,吉安市,井冈山市,114.284421,26.745919,district
江西省,宜春市,,114.391136,27.8043,city
江西省,宜春市,袁州区,114.387379,27.800117,district
江西省,宜春市,奉新县,115.389899,28.700672,district
